id	darija	loan_words_list
1832	ma3ndich bezzaf dial l aSdi9a2 men ghir Rachid...	
1833	hani kan3lmek, imma Rachid imma ana.	
1834	wakha wakha... dir nta ga3 lla2i7a dial lm3roDin.	
1835	ghadi nchri decorassioun!	decorassioun
1836	guelt n3rD 3la Rachida, kat3erfiha.	
1837	ayeh, ila bghiti.	
1838	walakin ghir ila makantch atjib m3aha lkelb dialha.	
1839	makan9derch nsber l dakchi!	
1840	rak 3arf mat9derch tji bla kelbha	
1841	wakha walakin tkhellih berra.	
1842	mabghitoch ykhesser lia zzerbia jjdida!	
1843	ndiroh fl balcon, 3ellah yne99ez!	balcon
1844	hadchi khayb!	
1845	machi khyeb men Rex	
1846	3lah ma3ndkch l7ayawanat l alifa f ddar?	
1847	kan kay7sab lia 3ndek...	
1848	khoud ssella.	
1849	ghadi nched l9nia!	
1850	guelti 3ziz 3lik 9niat, wla lla?	
1851	ghadi nakhd ssella ila kant 3amra!	
1852	t9riban.	
1853	walakin mazal chwia dial lblaSSa l chi chwia dial ttout ila bghiti.	
1854	mer7ba, 3ziz 3lia ttout bezzaf.	
1855	kter men 9nia!	
1856	walakin khSna flghalib nrj3o f7alna.	
1857	bda kayTi7 Dlam.	
1858	ayeh, kayna.	
1859	khoSoSan 7it ma3ndnach khima lli ghadi t7mina	
1860	o bda kaybred l7al chwia.	
1861	wach bghiti foular?	foular
1862	dima kanjib m3aya bezzaf ma3rfti lw9t achno tjib.	
1863	o chi chwia dial Trabch.	
1864	Ooh o 3ndi 7ta chi Sebba3at!	
1865	mangoulikch lla 3la lfoular, 7it rah nit fia lberd.	foular
1866	o men fo9 hadchi, Darbni lberd bezzaf, idan 7sen lia ngheTTi rassi.	
1867	ghadi nsekhen rassi bl foular dialk!	foular
1868	hak!	
1869	o n9Der nakhd chi bimo...	
1870	tsenna wa7d ttania	
1871	lla, sme7 lia.	
1872	mab9a walo.	
1873	ya salam.	
1874	Ah, lil assaf.	
1875	walakin ymken bant lia chi Tirmos f llour dial ssella.	Tirmos
1876	wach 3amra?	
1877	wach skhouna?	
1878	fiha lma sskhoun!	
1879	o 3ndi atay!	
1880	ndiro chi kwiyess dial atay nskhno bih!	
1881	o n9dro nzido chwia dial ttout bach nzido lmada9!	
1882	o 9errert nmchi bou7di bach nbe33ed 3la kolchi.	
1883	wach katrkeb f ttiyara bezzaf?	
1884	kolla simana.	simana
1885	charika diali kayna f jouj blayS.	
1886	hanta ghadi tchouf, lmenDer zwin fach ghadi nTl3o.	
1887	wach kaDen hadchi bessa7?	
1888	kankhaf nchouf men cherjem diali f TTb9a tania f ddar!	
1889	ma3mrni 3jbni l3lou, o ghadi nTl3o lfo9 bezzaf!	
1890	s7ab, men lfo9, b7al chi b7er dial l9Ten.	
1891	o ddo ra2i3 bezzaf.	
1892	makaybanch lia DDo.	
1893	rani mghemmeD 3inia.	
1894	ma3jbnich.	
1895	kolchi bda kayt7errek!	
1896	ghadi yjiw o yjibo lmonaDa men daba chwia.	monaDa
1897	khass takhd chi kass dial koka.	
1898	machi mochkil 3ndek tkheleS 3lia, yak?	
1899	maymkench lia nl9a bzTami b 3inia msdoudine...	
1900	ana kanchouf Sak dialk.	Sak
1901	ghadi nakhd la carte bancaire dialk o nkhelleS 3lina bjouj o 3la jarna ila ma3ndkch mochkil.	carte bancaire
1902	achnahowa l code dial la carte bancaire dialk?	code, carte bancaire
1903	lla!	
1904	maddirch hadchi!	
1905	kayn wa7d sabab akhor 3lach makan7mlch nrkb f Tiyara!	
1906	maymkench lik tti9 f nnass fl blayss lmsdoudin!	
1907	o 3lach kathder m3aya?	
1908	makanch 3ndi lkhtiyar, wla lla?	
1909	walakin, ma7eddek hna, t9der tmchi tjib lia kass dial lma?	
1910	o n9der nsa hadchi li yallah guelti 3la l carte bancaire diali.	carte bancaire
1911	ghadi n3iyet l moDifa hnaya.	
1912	ghadi tjib lik kass dial lma.	
1913	ghir rta7.	
1914	kolchi ghadi ykon mezian,	
1915	o kayn dima aflam bach tbeddel ljow.	
1916	ch7al hada o 7na f sma.	
1917	ghadi nkono temma men daba khmsa dial d9ay9.	
1918	rak 9rib tsali awal tsafira lik f TTiyara!	
1919	chokran bezzaf.	
1920	o chokran 3la choklaT lli khdit lik men SSac fach makentich katchouf.	SSac
1921	kan dakchi ldid bezzaf.	
1922	TTayaran makhaybch bezzaf!	
1923	rah kan chokolat kaydir shal!	
1924	maklitihch, yak?	
1925	kayban lia ghadi ykhSni nbeddel lblaSa...	
1926	lil 2assaf kan 3ndi lkorsi li f l couloir.	couloir
1927	iwa.... sba7 lkhir, doctor.	
1928	sba7 lkhir.	
1929	ki kat7ess lyouma?	
1930	bikhir--dertha!	
1931	tfre9t m3ah!	
1932	tfar9ti akhiran m3a sa7bek?	
1933	o ki kat7essi?	
1934	7orra?	
1935	mrta7a?	
1936	 'sa7bi' hahahaha	
1937	kan rajli, walakin sa7bi?	
1938	3refti, kan kay7sab lik makentch 3arfah ach kaydir howa o Maryam fach kano kaygoulo lia rah kayl3bo l hond...	
1939	mazal chab, walakin hadchi makaychfe3ch lih 3la dik l anania dialo.	
1940	o aham men hadchi, had l3ala9a kant kaDDerek.	
1941	walakin majawbtinich, kikat7essi daba, mora ma tfar9ti m3ah?	
1942	kifma guelt lik flowl: bikhir!	
1943	3rfti, nta katsenneT lia 7sen menno howa... kanDen hadchi 3lach men dima nta 3ziz 3lia.	
1944	7di rask, ana ghir Tbib nfsani dialk!	
1945	achno kay7sab lik kat3rfi b DebT?	
1946	ana 3arf anna hadchi machi beSSa7	
1947	3lach kay7sab lik khellito?	
1948	kan hadchi bach nkono m3a b3Diyatna	
1949	wach ghadi dir rask annak makentich kaddir dakchi li kenti kaddir had tlt snin li doweztha m3ak f l3ilaj?	
1950	rak kat7eTTini f wD3ia S3iba.	
1951	ana rah Tbib nefsi dialk.	
1952	fach kantSenneT lik o kanhder m3ak, rah 3la 9bel attawazon annafsi dialk, 7it hadi khdmti.	
1953	wach kenti katl3b bia had lw9t kaml?	
1954	katmettel annak baghi t3rf kidaz nhari, ki kan7ess, 3layach kan9elleb f l7ayat?	
1955	katl3b bia... nta... nta...	
1956	machi kanl3b, rah hakka kaykon l3ilaj annafsi.	
1957	sm3i, kanDen annaho khaSS tfekri achno bghiti men 3nd Tbib nefsi dialk.	
1958	ymken khaSSk tmchi t3alji 3nd chi Tbib nefsi akhor.	
1959	7it kan7ess, anna f dmaghk, l omor mkhtalfa 3la kifach khaSSha tkon bach ykhdm had l3ilaj.	
1960	Hah-- rah kanmchi 3nd wa7d Tbib nfsi akhor!	
1961	ga3ma 3reftiha!	
1962	kay7sab lik rask dki... katl3b bia had lmodda kamla... kan kerhek...	
1963	kayban lia nsaliw had lli9a2 daba.	
1964	bl monasaba, ja lw9t dial lmriD jjay diali.	
1965	o nta?	
1966	lla walo, kayban hadchi kaykhle3!	
1967	bezzaf ga3.	
1968	wach 3ndk chi bawSala?	
1969	nchoufo fl khariTa.	
1970	lla ma3ndi la bawSala la khariTa.	
1971	njereb tilifoun - walakin makaynch rizo.	tilifoun, rizo
1972	yallah n7awlo nrj3o mnin jina	
1973	7sab lia rah khditi m3ak lbawSala...	
1974	wach tilifounk fih w7da?	
1975	fih GPS, makay7tajch conneksion.	conneksion
1976	3ndi lkhariTa.	
1977	lla, guelti ghadi takhd m3ak lbawSala.	
1978	o lkhariTa.	
1979	ghadi ykhSna nzerbo, bda kayTi7 Dlam	
1980	wakha.	
1981	lil assaf.	
1982	ghadi ndiro kimma guelti o n7awlo nrj3o mnin jina.	
1983	3ndi ppil.	
1984	lla, ila kant 3ndk lkhariTa an9dro nchofo wach kayna chi Tri9 9Ser tkherrejna men hna.	
1985	ghadi ykhSona sway3 bach nrj3o mnin jina, f DDlam, o f wsT ga3 had lghiss ...	
1986	bessa7, m3a had chta dial had Sba7, lerD mghiyssa.	
1987	walakin bla bawSala s3ib t3rf mnin trj3 wakha bl khariTa.	
1988	walakin melli 7na men ljanoub, kanDen ghadi ndowzo hadchi...	
1989	o ghadi ymken tchouf Tri9 wla lvilaj men lfo9.	vilaj
1990	ghir nwSlo Tri9 ghadi ykon hadchi sahel.	
1991	hadi fikra momtaza.	
1992	ila Tl3na f had lhaDaba ghadi tweli 3ndna choufa meziana o l vilaj aykon mDowwi idan ghadi nchofoh b sohoula bach n3rfo l ittijah li anmchiw fih.	vilaj
1993	yallah nemchiw!	
1994	ila l9ina l7jer ghadi nkono flblaSa lmonassiba	
1995	ma kan3erfouch	
1996	mamt2ekkedch annani baghi nrmi l7jer.	
1997	walakin wakha, yallah nmchiw.	
1998	ghadi n9Diw lgharad.	
1999	mtaf9, zeffan bl7jer maghadi yddina l ta blaSa.	
